time,x,y,z,local_mag,moment_mag,event_status,location_residual,moment_total,sp_moment_ratio,energy_p,energy_s,energy_total,sp_energy_ratio,apparent_stress,apparent_volume,corner_frequency,source_radius,static_stress_drop,dynamic_stress_drop,num_sensors_triggered,num_sensors_used,rupture_velocity
2010-12-04 00:37:10.697,11471.153527498243,5588.6190533638,1591.1305248737335,1.4726105856245644,1.7556234383897245,RockSigma,114.28971146733844,476908603878.7969,0.5655537867161698,195898.20155698972,207173.5541803424,403071.75573733216,1.5868476913804097,0.0228197548049978,1044946.8190042695,64.52519989013672,11.92441130583458,123055880.43663052,34225755.7305537,15.0,15.0,1189.1616776477592
2011-02-17 22:47:20.329,11522.459030151367,4725.779831409454,1843.1437611579893,3.0955499063986336,3.1442410346872682,RockSigma,59.52418661015082,57724682388610.05,5.553909843820096,80229496.28973067,291482465.278754,371711961.5684847,5.451421279683286,0.1738636324542062,16600562.628821788,7.983691215515137,96.37459695158518,28213169.95172054,16357850.545348708,18.0,18.0,879.2528078825095
2011-10-19 05:24:16.747,10816.33223593235,5333.026736974716,1811.2266361713407,2.969933080972919,3.179402358810237,RockSigma,26.24508789416868,65178376440716.9,3.6042991298750895,17820600.588701725,89917536.83831953,107738137.42702124,7.57100340760175,0.0446302879786426,73020340.43776211,10.416874885559082,73.86332576076504,70761172.5592184,25935715.51570226,20.0,20.0,694.6567076763428
2012-12-02 18:44:37.590,10893.607646226881,6204.122424125671,1756.6211819648743,2.713926222365,2.603241117991616,RockSigma,,8909671194588.81,,44493030.326617226,172623461.20969367,217116491.5363109,5.81967984454493,0.6579530426488357,677075.0051340747,,,,,,,
2013-01-02 10:11:58.553,11385.443806648254,6060.400128364562,1725.3849208354948,2.259109219748443,2.5389329188479772,RockSigma,28.598006149767,7135088730345.901,0.6643905193425239,704876.4119868306,5657079.783639011,6361956.195625842,12.042334955550288,0.0240743771764658,14818843.864673046,22.45974349975586,34.257961275895525,77641316.95119356,27170502.38496293,15.0,15.0,1442.8106986159976
